1.238261262865252377e+01,1.359320057629203404e+01,1.440294445787701250e+01,1.544921244149956863e+01,1.643982834739334464e+01,1.727737068418487354e+01,1.176747133829959324e+00,1.610611811024025286e+00,2.043430091135430615e+00,2.476141628506237424e+00,2.908659580600410521e+00,3.341780234683138673e+00,3.776970836620616723e+00,4.309819056580717955e+00,5.102075431073270551e+00,6.041876963806227963e+00,7.011039868903193195e+00,8.030783405703967759e+00,9.169130293585251223e+00,1.024140996091213296e+01,1.127346006897155561e+01
1.261581181683736474e+01,1.382332165353118114e+01,1.463246674103164935e+01,1.567536689075488709e+01,1.666347607176722079e+01,2.007655876797365124e-01,1.176747133829959324e+00,1.610611811024025286e+00,2.043430091135430615e+00,2.476141628506237424e+00,2.908659580600410521e+00,3.341780234683138673e+00,3.784685412484204647e+00,4.413569366193851096e+00,5.272320992665864736e+00,6.244537895017653995e+00,7.222985260448066214e+00,8.248800829922114275e+00,9.397575636438485702e+00,1.047184362774398991e+01,1.150418149998361272e+01
1.284900428949642048e+01,1.405318018086062182e+01,1.486184771816043337e+01,1.590129351096193489e+01,1.688722925954495224e+01,4.200806821181366502e-01,1.176747133829959324e+00,1.610611811024025286e+00,2.043430091135430615e+00,2.476141628506237424e+00,2.908659580600410521e+00,3.341780234683138673e+00,3.828432646147657437e+00,4.545978139367345960e+00,5.456712009106862382e+00,6.453595927027148349e+00,7.437802941678508972e+00,8.468293734040624798e+00,9.626629478697733333e+00,1.070250938513805394e+01,1.173511621185221188e+01
1.308216558944000951e+01,1.428282424313623267e+01,1.509107468542281083e+01,1.612701358079731051e+01,1.711081502699106238e+01,6.249878908682511280e-01,1.176747133829959324e+00,1.610611811024025286e+00,2.043430091135430615e+00,2.476141628506237424e+00,2.908659580600410521e+00,3.341974669180554969e+00,3.913837669848273748e+00,4.700789144736742031e+00,5.651778142564690910e+00,6.667376561536737967e+00,7.654764404430832059e+00,8.688940716194618830e+00,9.856142646367313631e+00,1.093334656669267346e+01,1.196622977518037700e+01
1.331527631758994801e+01,1.451229157433890293e+01,1.532013688003694085e+01,1.635254115072974912e+01,3.296950762139871927e-02,7.374936668924725325e-01,1.176747133829959324e+00,1.610611811024025286e+00,2.043430091135430615e+00,2.476141628506237424e+00,2.908659580600410521e+00,3.358767092962718692e+00,4.035130373628529554e+00,4.872784158070000871e+00,5.854865675073536835e+00,6.884620862244386075e+00,7.873327962443052996e+00,8.910500753800615570e+00,1.008600383028467817e+01,1.116431158380077804e+01,1.219749484512882631e+01
1.354832112051623483e+01,1.474160991563370260e+01,1.554902522255393649e+01,1.657784161609977502e+01,2.393815548599569354e-01,7.374936668924725325e-01,1.176747133829959324e+00,1.610611811024025286e+00,2.043430091135430615e+00,2.476141628506237424e+00,2.908659580600410521e+00,3.414259590276312650e+00,4.184986485827064229e+00,5.057827657410594924e+00,6.063963640650708697e+00,7.104385444933907223e+00,8.093091919991561412e+00,9.132792622776147340e+00,1.031612992972335618e+01,1.139537340221667350e+01,1.242888932600635243e+01
1.378128786622174573e+01,1.497079785831699894e+01,1.577773073995358288e+01,1.680221104421035250e+01,3.051678999821341165e-01,7.374936668924725325e-01,1.176747133829959324e+00,1.610611811024025286e+00,2.043430091135430615e+00,2.476141628506237424e+00,2.910426891101618452e+00,3.508101190848375239e+00,4.356829023480511154e+00,5.252722640808595855e+00,6.277556511893120472e+00,7.325965356863687106e+00,8.313759209408143391e+00,9.355679570459468408e+00,1.054645886954056877e+01,1.162651016844955265e+01,1.266039502687641161e+01
1.401416696402820605e+01,1.519986584737479518e+01,1.600622452881496827e+01,1.701849293926683515e+01,3.051678999821341165e-01,7.374936668924725325e-01,1.176747133829959324e+00,1.610611811024025286e+00,2.043430091135430615e+00,2.476141628506237424e+00,2.937897745707541475e+00,3.633902368425193430e+00,4.545281481808356006e+00,5.455031524758478412e+00,6.494505952635190482e+00,7.548835279125736264e+00,8.535110787862404180e+00,9.579057922152426130e+00,1.077694425853408333e+01,1.185770669660399435e+01,1.289199667787803705e+01
1.424695079584786583e+01,1.542881557885313271e+01,1.623427899491754545e+01,1.716898963158330105e+01,3.051678999821341165e-01,7.374936668924725325e-01,1.176747133829959324e+00,1.610611811024025286e+00,2.043430091135430615e+00,2.476141628506237424e+00,3.006017677624893025e+00,3.784918024811982917e+00,4.746115046823486949e+00,5.662911165993048002e+00,6.713958563350271191e+00,7.772605013426382214e+00,8.756985676108225647e+00,9.802848623132344841e+00,1.100755141659254477e+01,1.208895259931261634e+01,1.312368121065574300e+01
1.447963321152526817e+01,1.565762138902546496e+01,1.645944792704456461e+01,1.717021404177999955e+01,3.051678999821341165e-01,7.374936668924725325e-01,1.176747133829959324e+00,1.610611811024025286e+00,2.043430091135430615e+00,2.482302473158338074e+00,3.111463817837115897e+00,3.955360581637219042e+00,4.956066430960245128e+00,5.874975236740791473e+00,6.935275097906522745e+00,7.996985928208086847e+00,8.979266010054740121e+00,1.002699096568289505e+01,1.123825441854372897e+01,1.232024090092147262e+01,1.335543723141017480e+01
1.471220879661886727e+01,1.588604697442816871e+01,1.666571201958122117e+01,1.717021404177999955e+01,3.051678999821341165e-01,7.374936668924725325e-01,1.176747133829959324e+00,1.610611811024025286e+00,2.043430091135430615e+00,2.522342523062231834e+00,3.247330570668619742e+00,4.140592300060486508e+00,5.172643722002842281e+00,6.090184559950099441e+00,7.157976725186184552e+00,8.221765727735085960e+00,9.201865863825641867e+00,1.025143793931826153e+01,1.146903389273355955e+01,1.255156701178216494e+01,1.358725463336801553e+01
1.494466944874390890e+01,1.611171227144829743e+01,1.673596812538436041e+01,1.717021404177999955e+01,3.051678999821341165e-01,7.374936668924725325e-01,1.176747133829959324e+00,1.610611811024025286e+00,2.043478887192943461e+00,2.603256017204497397e+00,3.406947522205879153e+00,4.337008989917304547e+00,5.393956074727352501e+00,6.307761868417824047e+00,7.381704517980406166e+00,8.446789499861178996e+00,9.424722904448483263e+00,1.047615278496428104e+01,1.169987537970282787e+01,1.278292797284637672e+01,1.381912430454803697e+01
1.517696136832371678e+01,1.629623464961373713e+01,1.673596812538436041e+01,1.717021404177999955e+01,3.051678999821341165e-01,7.374936668924725325e-01,1.176747133829959324e+00,1.610611811024025286e+00,2.057569387292712548e+00,2.719730372455043010e+00,3.584733955463629940e+00,4.541853996502194235e+00,5.618575091508059671e+00,6.527126525282792358e+00,7.606189063130866401e+00,8.671945479665392753e+00,9.647792169491221870e+00,1.070110644104510911e+01,1.193076810652612707e+01,1.301432190230934438e+01,1.405103784591241478e+01
1.540828523697312846e+01,1.630665176215130430e+01,1.673596812538436041e+01,1.717021404177999955e+01,3.051678999821341165e-01,7.374936668924725325e-01,1.176747133829959324e+00,1.610611811024025286e+00,2.110295789523288335e+00,2.864670797461112528e+00,3.776263676974789263e+00,4.753037607493833860e+00,5.845426082929261469e+00,6.747845004296404881e+00,7.831227744812419900e+00,8.897154345554834975e+00,9.871041434694316052e+00,1.092627564968608667e+01,1.216170406970359963e+01,1.324574759120178769e+01,1.428298634824934865e+01
1.563415404535997766e+01,1.630665176215130430e+01,1.673596812538436041e+01,1.717021404177999955e+01,3.051678999821341165e-01,7.374936668924725325e-01,1.176747133829959324e+00,1.611745569835502323e+00,2.202566730913613213e+00,3.031657112414389843e+00,3.978114646531079046e+00,4.968983566049384848e+00,6.073704490890090568e+00,6.969593564741838776e+00,8.056667807900904421e+00,9.122361157680440868e+00,1.009444777147046679e+01,1.115164155114819877e+01,1.239267734720089820e+01,1.347720418128690412e+01,1.451494885254910727e+01
1.583181022002655425e+01,1.630665176215130430e+01,1.673596812538436041e+01,1.717021404177999955e+01,3.051678999821341165e-01,7.374936668924725325e-01,1.176747133829959324e+00,1.636267621604357458e+00,2.328030546830856196e+00,3.215438108806832673e+00,4.187678114008090091e+00,5.188505846788469711e+00,6.302812381747255444e+00,7.192130244101630154e+00,8.282393755402974733e+00,9.347529272278219281e+00,1.031799499415305021e+01,1.137718863920110479e+01,1.262368358022478887e+01,1.370869067967140253e+01,1.474683430598303957e+01
1.587253657838586207e+01,1.630665176215130430e+01,1.673596812538436041e+01,1.717021404177999955e+01,3.051678999821341165e-01,7.374936668924725325e-01,1.176747133829959324e+00,1.701241914320913651e+00,2.479728450205211487e+00,3.411892417195954152e+00,4.402982181246752447e+00,5.410712630546694157e+00,6.532310443160209701e+00,7.415273911179010469e+00,8.508317984490073371e+00,9.572635734745798430e+00,1.054167177203478545e+01,1.160290398326460704e+01,1.285471957668334753e+01,1.394020407019280228e+01,1.497797610455716821e+01
1.587253657838586207e+01,1.630665176215130430e+01,1.673596812538436041e+01,1.717021404177999955e+01,3.051678999821341165e-01,7.374936668924725325e-01,1.181225347745591847e+00,1.803982890509328030e+00,2.651632514112602479e+00,3.617851585146777182e+00,4.622544531598745010e+00,5.634932775516485748e+00,6.761881697212711373e+00,7.638888638627658878e+00,8.734373836014238890e+00,9.797667781367263018e+00,1.076547023762477906e+01,1.182877664767729797e+01,1.308578297262473811e+01,1.417172494810085581e+01,1.520398249584703976e+01
