3.581387065469833431e+00,4.556712811481610004e+00,5.363805111545239868e+00,6.236116485420573952e+00,7.054587314826072486e+00,7.861179931490788420e+00,8.653807829009302566e+00,9.420776146128694961e+00,1.032442020038015329e+01,1.115017420198730491e+01,1.191635338612771733e+01,1.276447339281130411e+01,1.364814780442869591e+01,1.443813180953312525e+01,1.550291737642972834e+01,1.636158550823417812e+01,1.072063880501197275e-01,8.179630767930099466e-01,1.882801875710615747e+00,2.698707388413740915e+00
3.788208736250247455e+00,4.763533153628280559e+00,5.570623527274072728e+00,6.442931438945798561e+00,7.261399352459100953e+00,8.067989168598636240e+00,8.860614543056350101e+00,9.627580850829041026e+00,1.053122041549820409e+01,1.135697217446513463e+01,1.212315022390387043e+01,1.297126871238398138e+01,1.385494224478642167e+01,1.464492645051759467e+01,1.570971446087960288e+01,1.656838566277402691e+01,3.140153993287277956e-01,1.024773339464477573e+00,2.089621701107123641e+00,2.905528356847387528e+00
3.995030364004854562e+00,4.970353172055887114e+00,5.777441539112111002e+00,6.649745897088642721e+00,7.468210863103614372e+00,8.274797873070120602e+00,9.067420738434087468e+00,9.834385061835767772e+00,1.073802022014134394e+01,1.156376981980903196e+01,1.232994679791666925e+01,1.317806388338058099e+01,1.406173668404940003e+01,1.485172116885055260e+01,1.591651194169829608e+01,1.677518627244804605e+01,5.208249248138123733e-01,1.231584091523334479e+00,2.296441785665852109e+00,3.112349464398480592e+00
4.201851927616210958e+00,5.177172849942131450e+00,5.984259133695125854e+00,6.856559852264204835e+00,7.675021843657496845e+00,8.481606045891361134e+00,9.274226419633997409e+00,1.004118878630136891e+01,1.094481962713833667e+01,1.177056715327378100e+01,1.253674312444277206e+01,1.338485892315141967e+01,1.426853113941924533e+01,1.505851598070764652e+01,1.612330982860296302e+01,1.698198734211054983e+01,7.276349563729560543e-01,1.438395323300856177e+00,2.503262108301075983e+00,3.319170689392624496e+00
4.408673406209594248e+00,5.383992171074702071e+00,6.191076298354992957e+00,7.063373297668213979e+00,7.881832291807391755e+00,8.688413688806086554e+00,9.481031591853728457e+00,1.024799203202254461e+01,1.115161864978593798e+01,1.197736419044033340e+01,1.274353921998376649e+01,1.359165384909552898e+01,1.447532562793579558e+01,1.526531090199980412e+01,1.633010813066103850e+01,1.718878887592997984e+01,9.344454852260106748e-01,1.645207024529245388e+00,2.710082647743295325e+00,3.525992010143486510e+00
4.615494779178639817e+00,5.590811119867360901e+00,6.397893021132993852e+00,7.270186227281861591e+00,8.088642206023358483e+00,8.895220804308074491e+00,9.687836260982031433e+00,1.045479480742161371e+01,1.135841730182684017e+01,1.218416094718869402e+01,1.295033510123655418e+01,1.379844867863223357e+01,1.468212016645369289e+01,1.547210594835686237e+01,1.653690685628472323e+01,9.559087738890426067e-02,1.141256501960615566e+00,1.852019184356297643e+00,2.916903382569305592e+00,3.732813404984174355e+00
4.822316026215013096e+00,5.797629681380350064e+00,6.604709290792094123e+00,7.476998635871687782e+00,8.295451585555632334e+00,9.102027395630919671e+00,9.894640433586253891e+00,1.066159712153304184e+01,1.156521559742528638e+01,1.239095743967137508e+01,1.315713078507197764e+01,1.400524342917795906e+01,1.488891477162311361e+01,1.567890113510636496e+01,1.674370601322302576e+01,3.023933492864649963e-01,1.348067996549932701e+00,2.058831791367172315e+00,3.123724291233802575e+00,3.939634852297817957e+00
5.029137127334216473e+00,6.004447841336592262e+00,6.811525096829051051e+00,7.683810518995493055e+00,8.502260430431611837e+00,9.308833466738711593e+00,1.010144411689727661e+01,1.086839898398127247e+01,1.177201355114359416e+01,1.259775368428872611e+01,1.336392628850514797e+01,1.421203811812230100e+01,1.509570945986492774e+01,1.588569647725406497e+01,1.695050560855710131e+01,5.091962937379186371e-01,1.554879958372314519e+00,2.265644833605026776e+00,3.330545352099623102e+00,4.146456330545934321e+00
5.235958062902476229e+00,6.211265586138061678e+00,7.018340429482769594e+00,7.890621873000405628e+00,8.709068741446593265e+00,9.515639022313074236e+00,1.030824731879314271e+01,1.107520040496566338e+01,1.197881117791771288e+01,1.280454969766454809e+01,1.357072162867242326e+01,1.441883276280142212e+01,1.530250424734961001e+01,1.609249198946579185e+01,1.715730564869456742e+01,7.159997121778793883e-01,1.761692376228470636e+00,2.472458298588296799e+00,3.537366543468952074e+00,4.353277818300544055e+00
5.442778813661924175e+00,6.418082902881927509e+00,7.225155279745671066e+00,8.097432695022710902e+00,8.915876520160587404e+00,9.722444067742593177e+00,1.051505004778217511e+01,1.128200139523917045e+01,1.218560849303135996e+01,1.301134549661880868e+01,1.377751682280509016e+01,1.462562738047463284e+01,1.550929914997825421e+01,1.629928768604903411e+01,6.410613936785480860e-02,9.228036053626489377e-01,1.968505238363068344e+00,2.679272173335082385e+00,3.744187843614756872e+00,4.560099294273559423e+00
